PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Bansal, V. K.								Use of GIS and Topology in the Identification and Resolution of Space Conflicts								JOURNAL OF COMPUTING IN CIVIL ENGINEERING				25	2			159	171		10.1061/(ASCE)CP.1943-5487.0000075			MAR-APR 2011	2011										25							WOS:000287880200005		
J	Osman, H. M.; El-Diraby, T. E.								Knowledge-Enabled Decision Support System for Routing Urban Utilities								JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT-ASCE				137	3			198	213		10.1061/(ASCE)CO.1943-7862.0000269			MAR 2011	2011										3							WOS:000287880600004		
J	Singh, Harsh V.; Kalin, Latif; Srivastava, Puneet								Effect of Soil Data Resolution on Identification of Critical Source Areas of Sediment								JOURNAL OF HYDROLOGIC ENGINEERING				16	3			253	262		10.1061/(ASCE)HE.1943-5584.0000318			MAR 2011	2011										9							WOS:000287883500006		
J	Indirli, Maurizio; Razafindrakoto, Hoby; Romanelli, Fabio; Puglisi, Claudio; Lanzoni, Luca; Milani, Enrico; Munari, Marco; Apablaza, Sotero								Hazard Evaluation in Valparaiso: the MAR VASTO Project								PURE AND APPLIED GEOPHYSICS				168	3-4			543	582		10.1007/s00024-010-0164-3			MAR 2011	2011										8							WOS:000287503400008		
J	Melkumyan, Mikayel G.								Assessment of the Seismic Risk in the City of Yerevan and its Mitigation by Application of Innovative Seismic Isolation Technologies								PURE AND APPLIED GEOPHYSICS				168	3-4			695	730		10.1007/s00024-010-0110-4			MAR 2011	2011										2							WOS:000287503400014		
J	Casper, A. F.; Dixon, B.; Earls, J.; Gore, J. A.								LINKING A SPATIALLY EXPLICIT WATERSHED MODEL (SWAT) WITH AN IN-STREAM FISH HABITAT MODEL (PHABSIM): A CASE STUDY OF SETTING MINIMUM FLOWS AND LEVELS IN A LOW GRADIENT, SUB-TROPICAL RIVER								RIVER RESEARCH AND APPLICATIONS				27	3			269	282		10.1002/rra.1355			MAR 2011	2011										6							WOS:000288078800001		
J	Magdaleno, Fernando; Anastasio Fernandez, J.								HYDROMORPHOLOGICAL ALTERATION OF A LARGE MEDITERRANEAN RIVER: RELATIVE ROLE OF HIGH AND LOW FLOWS ON THE EVOLUTION OF RIPARIAN FORESTS AND CHANNEL MORPHOLOGY								RIVER RESEARCH AND APPLICATIONS				27	3			374	387		10.1002/rra.1368			MAR 2011	2011										25							WOS:000288078800008		
J	Kanchanabhan, T. E.; Mohaideen, J. Abbas; Srinivasan, S.; Sundaram, V. Lenin Kalyana								Optimum municipal solid waste collection using geographical information system (GIS) and vehicle tracking for Pallavapuram municipality								WASTE MANAGEMENT & RESEARCH				29	3			323	339		10.1177/0734242X10366272			MAR 2011	2011										20							WOS:000287917900011		
J	Vasiliades, Lampros; Loukas, Athanasios; Liberis, Nikos								A Water Balance Derived Drought Index for Pinios River Basin, Greece								WATER RESOURCES MANAGEMENT				25	4			1087	1101		10.1007/s11269-010-9665-1			MAR 2011	2011										49							WOS:000287755500004		
J	Luke, Douglas A.; Ribisl, Kurt M.; Smith, Carson; Sorg, Amy A.								Family Smoking Prevention and Tobacco Control Act Banning Outdoor Tobacco Advertising Near Schools and Playgrounds								AMERICAN JOURNAL OF PREVENTIVE MEDICINE				40	3			295	302		10.1016/j.amepre.2010.11.018			MAR 2011	2011										22							WOS:000287445700007		
J	Crain, Benjamin J.; White, Jeffrey W.								Categorizing locally rare plant taxa for conservation status								BIODIVERSITY AND CONSERVATION				20	3			451	463		10.1007/s10531-010-9929-3			MAR 2011	2011										8							WOS:000287503800001		
J	Xue, Zuo; Liu, J. Paul; Ge, Qian								Changes in hydrology and sediment delivery of the Mekong River in the last 50 years: connection to damming, monsoon, and ENSO								EARTH SURFACE PROCESSES AND LANDFORMS				36	3			296	308		10.1002/esp.2036			MAR 2011	2011										60							WOS:000287669900002		
J	Jansson, K. N.; Stroeven, A. P.; Alm, G.; Dahlgren, K. I. T.; Glasser, N. F.; Goodfellow, B. W.								Using a GIS filtering approach to replicate patterns of glacial erosion								EARTH SURFACE PROCESSES AND LANDFORMS				36	3			408	418		10.1002/esp.2056			MAR 2011	2011										3							WOS:000287669900011		
J	Lv, Zhi-qiang; Wu, Zhi-feng; Wei, Jian-bing; Sun, Cheng; Zhou, Qi-gang; Zhang, Jing-hua								Monitoring of the urban sprawl using geoprocessing tools in the Shenzhen Municipality, China								ENVIRONMENTAL EARTH SCIENCES				62	6			1131	1141		10.1007/s12665-010-0602-7			MAR 2011	2011										7							WOS:000287708400002		
J	Sahu, Paulami; Sikdar, Pradip K.								Groundwater potential zoning of a peri-urban wetland of south Bengal Basin, India								ENVIRONMENTAL MONITORING AND ASSESSMENT				174	1-4			119	134		10.1007/s10661-010-1443-2			MAR 2011	2011						International Conference on Long-term Ecosystem Research - Understanding the Present to Shape the Future	SEP 07-11, 2009		Zurich, SWITZERLAND	6							WOS:000286830200008		
J	Hepcan, Cigdem Coskun; Ozkan, Mehmet Bulent								Establishing ecological networks for habitat conservation in the case of CeAYme-Urla Peninsula, Turkey								ENVIRONMENTAL MONITORING AND ASSESSMENT				174	1-4			157	170		10.1007/s10661-010-1447-y			MAR 2011	2011						International Conference on Long-term Ecosystem Research - Understanding the Present to Shape the Future	SEP 07-11, 2009		Zurich, SWITZERLAND	8							WOS:000286830200011		
J	Coskun, Mahmut; Cayir, Akin; Coskun, Munevver; Kilic, Onder								Heavy metal deposition in moss samples from East and South Marmara Region, Turkey								ENVIRONMENTAL MONITORING AND ASSESSMENT				174	1-4			219	227		10.1007/s10661-010-1452-1			MAR 2011	2011						International Conference on Long-term Ecosystem Research - Understanding the Present to Shape the Future	SEP 07-11, 2009		Zurich, SWITZERLAND	13							WOS:000286830200016		
J	Gao, Rutai; Liu, Shuqing; Zhang, Yigong; Li, Huizhuo; Huang, Yuanfang; Xia, Xunfeng; Jiang, Tiantian; Zhang, Hui								Temporal-spatial variability and fractal characteristics of soil nitrogen and phosphorus in Xinji District, Hebei Province, China								ENVIRONMENTAL MONITORING AND ASSESSMENT				174	1-4			229	240		10.1007/s10661-010-1453-0			MAR 2011	2011						International Conference on Long-term Ecosystem Research - Understanding the Present to Shape the Future	SEP 07-11, 2009		Zurich, SWITZERLAND	2							WOS:000286830200017		
J	Machiwal, Deepesh; Jha, Madan K.; Mal, Bimal C.								GIS-based assessment and characterization of groundwater quality in a hard-rock hilly terrain of Western India								ENVIRONMENTAL MONITORING AND ASSESSMENT				174	1-4			645	663		10.1007/s10661-010-1485-5			MAR 2011	2011						International Conference on Long-term Ecosystem Research - Understanding the Present to Shape the Future	SEP 07-11, 2009		Zurich, SWITZERLAND	9							WOS:000286830200049		
J	Manuel Poquet, Jose; Mesquita-Joanes, Francesc								Combined effects of local environment and continental biogeography on the distribution of Ostracoda								FRESHWATER BIOLOGY				56	3			448	469		10.1111/j.1365-2427.2010.02511.x			MAR 2011	2011										14							WOS:000287092900004		
J	Peterson, Erin E.; Sheldon, Fran; Darnell, Ross; Bunn, Stuart E.; Harch, Bronwyn D.								A comparison of spatially explicit landscape representation methods and their relationship to stream condition								FRESHWATER BIOLOGY				56	3			590	610		10.1111/j.1365-2427.2010.02507.x			MAR 2011	2011										37							WOS:000287092900015		
J	Saitoh, Sei-Ichi; Mugo, Robinson; Radiarta, I. Nyoman; Asaga, Shinsuke; Takahashi, Fumihiro; Hirawake, Toru; Ishikawa, Yoichi; Awaji, Toshiyuki; In, Teiji; Shima, Shigeki								Some operational uses of satellite remote sensing and marine GIS for sustainable fisheries and aquaculture								ICES JOURNAL OF MARINE SCIENCE				68	4			687	695		10.1093/icesjms/fsq190			MAR 2011	2011										25							WOS:000287495200007		
J	Radiarta, I. Nyoman; Saitoh, Sei-Ichi; Yasui, Hajime								Aquaculture site selection for Japanese kelp (Laminaria japonica) in southern Hokkaido, Japan, using satellite remote sensing and GIS-based models								ICES JOURNAL OF MARINE SCIENCE				68	4			773	780		10.1093/icesjms/fsq163			MAR 2011	2011										10							WOS:000287495200016		
J	Bulatova, N.; Jones, R. M.; White, T. A.; Shchipanov, N. A.; Pavlova, S. V.; Searle, J. B.								Natural hybridization between extremely divergent chromosomal races of the common shrew (Sorex araneus, Soricidae, Soricomorpha): hybrid zone in European Russia								JOURNAL OF EVOLUTIONARY BIOLOGY				24	3			573	586		10.1111/j.1420-9101.2010.02191.x			MAR 2011	2011										16							WOS:000287531900009		
J	Karunatillake, Suniti; Squyres, Steven W.; Gasnault, Olivier; Keller, John M.; Janes, Daniel M.; Boynton, William V.; Finch, Michael J.								Recipes for Spatial Statistics with Global Datasets: A Martian Case Study								JOURNAL OF SCIENTIFIC COMPUTING				46	3			439	451		10.1007/s10915-010-9412-z			MAR 2011	2011										10							WOS:000286667500005		
J	Wu Qiang; Liu Yuanzhang; Yang Liu								Using the Vulnerable Index Method to Assess the Likelihood of a Water Inrush through the Floor of a Multi-seam Coal Mine in China								MINE WATER AND THE ENVIRONMENT				30	1			54	60		10.1007/s10230-010-0125-1			MAR 2011	2011										11							WOS:000287755200006		
J	Sandrone, F.; Labiouse, V.								Identification and analysis of Swiss National Road tunnels pathologies								TUNNELLING AND UNDERGROUND SPACE TECHNOLOGY				26	2			374	390		10.1016/j.tust.2010.11.008			MAR 2011	2011										14							WOS:000287631700012		
J	Hammer, Monica; Balfors, Berit; Mortberg, Ulla; Petersson, Mona; Quin, Andrew								Governance of Water Resources in the Phase of Change: A Case Study of the Implementation of the EU Water Framework Directive in Sweden								AMBIO				40	2			210	220		10.1007/s13280-010-0132-2			MAR 2011	2011										25							WOS:000286933300011		
J	Teresa Rodriguez-Salazar, Maria; Morton-Bermea, Ofelia; Hernandez-Alvarez, Elizabeth; Lozano, Rufino; Tapia-Cruz, Victor								The study of metal contamination in urban topsoils of Mexico City using GIS								ENVIRONMENTAL EARTH SCIENCES				62	5			899	905		10.1007/s12665-010-0584-5			MAR 2011	2011										20							WOS:000287324100001		
J	Sargaonkar, Aabha P.; Rathi, Barkha; Baile, Archana								Identifying potential sites for artificial groundwater recharge in sub-watershed of River Kanhan, India								ENVIRONMENTAL EARTH SCIENCES				62	5			1099	1108		10.1007/s12665-010-0598-z			MAR 2011	2011										15							WOS:000287324100018		
J	Holzleitner, Franz; Kanzian, Christian; Stampfer, Karl								Analyzing time and fuel consumption in road transport of round wood with an onboard fleet manager								EUROPEAN JOURNAL OF FOREST RESEARCH				130	2			293	301		10.1007/s10342-010-0431-y			MAR 2011	2011										20							WOS:000287324900014		
J	Pasho, E.; Papanastasis, V. P.; Pelz, D.; Lako, T.								Inventory and evaluation of grasslands in Albania								GRASS AND FORAGE SCIENCE				66	1			123	137		10.1111/j.1365-2494.2010.00771.x			MAR 2011	2011										5							WOS:000287144800010		
J	Li, Xiaopeng; Zhang, Jiabao; Liu, Jintao; Liu, Jianli; Zhu, Anning; Lv, Fei; Zhang, Congzhi								A modified checkbook irrigation method based on GIS-coupled model for regional irrigation scheduling								IRRIGATION SCIENCE				29	2			115	126		10.1007/s00271-010-0221-9			MAR 2011	2011										1							WOS:000287149000003		
J	Swetnam, R. D.; Fisher, B.; Mbilinyi, B. P.; Munishi, P. K. T.; Willcock, S.; Ricketts, T.; Mwakalila, S.; Balmford, A.; Burgess, N. D.; Marshall, A. R.; Lewis, S. L.								Mapping socio-economic scenarios of land cover change: A GIS method to enable ecosystem service modelling								JOURNAL OF ENVIRONMENTAL MANAGEMENT				92	3			563	574		10.1016/j.jenvman.2010.09.007			MAR 2011	2011										96							WOS:000286782400022		
J	Hughes, Robert M.; Kaufmann, Philip R.; Weber, Marc H.								National and regional comparisons between Strahler order and stream size								JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY				30	1			103	121		10.1899/09-174.1			MAR 2011	2011										23							WOS:000287114800009		
J	Brown, Jeremy M.; Savidge, Kevin; McTavish, Emily Jane B.								DIM SUM: demography and individual migration simulated using a Markov chain								MOLECULAR ECOLOGY RESOURCES				11	2			358	363		10.1111/j.1755-0998.2010.02925.x			MAR 2011	2011										0							WOS:000287200200016		
J	Maliene, Vida; Grigonis, Vytautas; Palevicius, Vytautas; Griffiths, Sam								Geographic information system: Old principles with new capabilities								URBAN DESIGN INTERNATIONAL				16	1			1	6		10.1057/udi.2010.25			SPR 2011	2011										17							WOS:000286222200001		
J	Ligtenberg, Arend; de Vries, Bauke; Vreenegoor, Rona; Bulens, Jandirk								SimLandScape, a sketching tool for collaborative spatial planning								URBAN DESIGN INTERNATIONAL				16	1			7	18		10.1057/udi.2010.17			SPR 2011	2011										0							WOS:000286222200002		
J	Kytta, Marketta; Kahila, Maarit; Broberg, Anna								Perceived environmental quality as an input to urban infill policy-making								URBAN DESIGN INTERNATIONAL				16	1			19	35		10.1057/udi.2010.19			SPR 2011	2011										22							WOS:000286222200003		
J	Bejleri, Ilir; Steiner, Ruth L.; Fischman, Allison; Schmucker, Jeffrey M.								Using GIS to analyze the role of barriers and facilitators to walking in children's travel to school								URBAN DESIGN INTERNATIONAL				16	1			51	62		10.1057/udi.2010.18			SPR 2011	2011										9							WOS:000286222200005		
J	Dumbaugh, Eric; Rae, Robert; Wunneberger, Douglas								Using GIS to develop a performance-based framework for evaluating urban design and crash incidence								URBAN DESIGN INTERNATIONAL				16	1			63	71		10.1057/udi.2010.16			SPR 2011	2011										2							WOS:000286222200006		
J	Meslem, Abdelghani; Yamazaki, Fumio; Maruyama, Yoshihisa								ACCURATE EVALUATION OF BUILDING DAMAGE IN THE 2003 BOUMERDES, ALGERIA EARTHQUAKE FROM QUICKBIRD SATELLITE IMAGES								JOURNAL OF EARTHQUAKE AND TSUNAMI				5	1			1	18		10.1142/S1793431111001029			MAR 2011	2011										7							WOS:000286610800001		
J	Maruyama, Yoshihisa; Kimishima, Kota; Yamazaki, Fumio								DAMAGE ASSESSMENT OF BURIED PIPES DUE TO THE 2007 NIIGATA CHUETSU-OKI EARTHQUAKE IN JAPAN								JOURNAL OF EARTHQUAKE AND TSUNAMI				5	1			57	70		10.1142/S179343111100098X			MAR 2011	2011										3							WOS:000286610800005		
J	Fueyo, Norberto; Sanz, Yosune; Rodrigues, Marcos; Montanes, Carlos; Dopazo, Cesar								The use of cost-generation curves for the analysis of wind electricity costs in Spain								APPLIED ENERGY				88	3			733	740		10.1016/j.apenergy.2010.09.008			MAR 2011	2011										13							WOS:000285217400018		
J	Arias-Gonzalez, J. E.; Nunez-Lara, E.; Rodriguez-Zaragoza, F. A.; Legendre, P.								Reefscape proxies for the conservation of Caribbean coral reef biodiversity								CIENCIAS MARINAS				37	1			87	96		10.7773/cm.v37i1.1746			MAR 2011	2011										12							WOS:000288639500008		
J	Zhang, Qian; Ban, Yifang; Liu, Jiyuan; Hu, Yunfeng								Simulation and analysis of urban growth scenarios for the Greater Shanghai Area, China								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				35	2			126	139		10.1016/j.compenvurbsys.2010.12.002			MAR 2011	2011										52							WOS:000288924900005		
J	Pecher, Caroline; Tasser, Erich; Tappeiner, Ulrike								Definition of the potential treeline in the European Alps and its benefit for sustainability monitoring								ECOLOGICAL INDICATORS				11	2			438	447		10.1016/j.ecolind.2010.06.015			MAR 2011	2011										10							WOS:000285035000026		
J	Nandy, S.; Kushwaha, S. P. S.; Dadhwal, V. K.								Forest degradation assessment in the upper catchment of the river Tons using remote sensing and GIS								ECOLOGICAL INDICATORS				11	2			509	513		10.1016/j.ecolind.2010.07.006			MAR 2011	2011										6							WOS:000285035000033		
J	Bassanino, Monica; Sacco, Dario; Zavattaro, Laura; Grignani, Carlo								Nutrient balance as a sustainability indicator of different agro-environments in Italy								ECOLOGICAL INDICATORS				11	2			715	723		10.1016/j.ecolind.2010.05.005			MAR 2011	2011										25							WOS:000285035000055		
J	Oh, Hyun-Joo; Lee, Saro								Landslide susceptibility mapping on Panaon Island, Philippines using a geographic information system								ENVIRONMENTAL EARTH SCIENCES				62	5			935	951		10.1007/s12665-010-0579-2			MAR 2011	2011										36							WOS:000287324100005		
J	Scolozzi, Rocco; Geneletti, Davide								Spatial Rule-Based Assessment of Habitat Potential to Predict Impact of Land Use Changes on Biodiversity at Municipal Scale								ENVIRONMENTAL MANAGEMENT				47	3			368	383		10.1007/s00267-011-9613-8			MAR 2011	2011										10							WOS:000288257100005		
J	Daneshvar, Mohammad Reza Mansouri; Bagherzadeh, Ali								Landslide hazard zonation assessment using GIS analysis at Golmakan Watershed, northeast of Iran								FRONTIERS OF EARTH SCIENCE				5	1			70	81		10.1007/s11707-011-0151-8			MAR 2011	2011										6							WOS:000308555400008		
J	Hellman, Edward W.; Takow, Elvis A.; Tchakerian, Maria D.; Coulson, Robert N.								Geology and Wine 13. Geographic information System Characterization of Four Appellations in West Texas, USA								GEOSCIENCE CANADA				38	1			6	20					MAR 2011	2011										2							WOS:000291906400002		
J	Trilk, Jennifer L.; Ward, Dianne S.; Dowda, Marsha; Pfeiffer, Karin A.; Porter, Dwayne E.; Hibbert, James; Pate, Russell R.								Do physical activity facilities near schools affect physical activity in high school girls?								HEALTH & PLACE				17	2			651	657		10.1016/j.healthplace.2011.01.005			MAR 2011	2011										7							WOS:000289339000028		
J	Davidson, Peter J.; Scholar, Shoshanna; Howe, Mary								A GIS-based methodology for improving needle exchange service delivery								INTERNATIONAL JOURNAL OF DRUG POLICY				22	2			140	144		10.1016/j.drugpo.2010.10.003			MAR 2011	2011										6							WOS:000290010300008		
J	Pickett, S. T. A.; Cadenasso, M. L.; Grove, J. M.; Boone, Christopher G.; Groffman, Peter M.; Irwin, Elena; Kaushal, Sujay S.; Marshall, Victoria; McGrath, Brian P.; Nilon, C. H.; Pouyat, R. V.; Szlavecz, Katalin; Troy, Austin; Warren, Paige								Urban ecological systems: Scientific foundations and a decade of progress								JOURNAL OF ENVIRONMENTAL MANAGEMENT				92	3			331	362		10.1016/j.jenvman.2010.08.022			MAR 2011	2011										292							WOS:000286782400002		
J	Haines, Anna L.; Kennedy, Timothy T.; McFarlane, Daniel L.								Parcelization: Forest Change Agent in Northern Wisconsin								JOURNAL OF FORESTRY				109	2			101	108					MAR 2011	2011										18							WOS:000288775900010		
